type,expiry,strike,oi,change
P,2610,56250,77,0
P,2610,56500,660,18
P,2610,56750,132,8
P,2610,57000,1558,134
P,2610,57250,163,-3
P,2610,57500,505,21
P,2610,57750,82,10
P,2610,58000,2432,19
P,2610,58250,127,0
P,2610,58375,483,2
P,2610,58500,786,336
P,2610,58625,58,0
P,2610,58750,64,2
P,2610,58875,10,2
P,2610,59000,1137,109
P,2610,59125,112,0
P,2610,59250,201,5
P,2610,59375,2,0
P,2610,59500,428,-455
P,2610,59625,139,0
P,2610,59750,104,0
P,2610,59875,53,0
P,2610,60000,11776,-25
P,2610,60125,50,0
P,2610,60250,170,2
P,2610,60375,660,0
P,2610,60500,500,4
P,2610,60625,155,0
P,2610,60750,490,6
P,2610,60875,469,0
P,2610,61000,1421,125
P,2610,61125,1230,-61
P,2610,61250,106,0
P,2610,61375,127,0
P,2610,61500,414,5
P,2610,61625,136,0
P,2610,61750,305,8
P,2610,61875,88,0
P,2610,62000,1563,50
P,2610,62125,9,0
P,2610,62250,111,0
P,2610,62375,6,-2
P,2610,62500,1692,60
P,2610,62625,692,-494
P,2610,62750,296,17
P,2610,62875,86,0
P,2610,63000,1915,39
P,2610,63125,1,0
P,2610,63250,231,19
P,2610,63375,302,68
P,2610,63500,326,20
P,2610,63750,128,0
P,2610,63875,489,4
P,2610,64000,1612,-162
P,2610,64125,1030,0
P,2610,64250,120,6
P,2610,64375,1,0
P,2610,64500,614,-1
P,2610,64625,25,0
P,2610,64750,7,5
P,2610,65000,1997,32
P,2610,65250,5,3
P,2610,65375,231,0
P,2610,65500,150,6
P,2610,65625,5,5
P,2610,65750,127,11
P,2610,65875,18,18
P,2610,66000,1054,20
P,2610,66125,18,18
P,2610,66250,53,52
P,2610,66375,1,0
P,2610,66500,97,4
P,2610,66750,10,0
P,2610,66875,1,1
P,2610,67000,508,-3
P,2610,67500,36,0
P,2610,67625,6,0
P,2610,67750,9,0
P,2610,68000,560,13
P,2610,68500,3,0
P,2610,69000,200,0
P,2610,70000,105,0
P,2610,72000,1,0
P,2610,72500,1,0
P,2610,73000,10,0
P,2610,79000,1,0
P,2610,85000,26,0
P,2611,20000,228,13
P,2611,22500,52,21
P,2611,25000,200,10
P,2611,26000,2,0
P,2611,27000,17,11
P,2611,28000,44,-10
P,2611,29000,306,-10
P,2611,30000,5503,31
P,2611,34000,5,0
P,2611,35000,1038,126
P,2611,36000,1,0
P,2611,37000,12,0
P,2611,38000,13,0
P,2611,39000,104,2
P,2611,40000,1423,9
P,2611,41000,236,0
P,2611,42000,381,0
P,2611,43000,379,100
P,2611,44000,1115,846
P,2611,44500,127,-48
P,2611,44750,7,0
P,2611,45000,1152,-20
P,2611,45250,105,0
P,2611,45500,201,0
P,2611,45750,13,0
P,2611,46000,967,7
P,2611,46250,5,0
P,2611,46500,200,0
P,2611,46750,105,0
P,2611,47000,1260,4
P,2611,47250,34,0
P,2611,47500,231,0
P,2611,47750,98,0
P,2611,48000,207,3
P,2611,48250,32,0
P,2611,48500,202,0
P,2611,48750,140,2
P,2611,49000,377,0
P,2611,49250,160,0
P,2611,49500,409,0
P,2611,49750,63,0
P,2611,50000,1962,127
P,2611,50250,77,0
P,2611,50500,189,0
P,2611,50750,194,0
P,2611,51000,613,24
P,2611,51250,20,10
P,2611,51500,666,301
P,2611,51750,57,0
P,2611,52000,1872,211
P,2611,52250,7,0
P,2611,52500,739,77
P,2611,52750,18,0
P,2611,53000,465,284
P,2611,53250,41,10
P,2611,53500,529,0
P,2611,53750,50,0
P,2611,54000,656,6
P,2611,54250,5,0
P,2611,54500,702,-198
P,2611,54750,16,0
P,2611,55000,1029,311
P,2611,55250,38,11
P,2611,55500,213,18
P,2611,55750,80,5
P,2611,56000,1068,5
P,2611,56250,112,21
P,2611,56500,412,10
P,2611,56750,93,18
P,2611,57000,710,43
P,2611,57250,105,0
P,2611,57500,470,6
P,2611,57750,127,4
P,2611,58000,839,3
P,2611,58250,113,28
P,2611,58500,358,7
P,2611,58750,35,1
P,2611,59000,1863,117
P,2611,59250,17,0
P,2611,59500,1979,9
P,2611,59750,6,5
P,2611,60000,1380,217
P,2611,60250,21,3
P,2611,60500,107,1
P,2611,60750,31,3
P,2611,61000,962,331
P,2611,61125,5,5
P,2611,61250,18,2
P,2611,61500,512,493
P,2611,61750,8,8
P,2611,61875,0,0
P,2611,62000,1142,16
P,2611,62250,6,5
P,2611,62500,425,17
P,2611,62625,3,3
P,2611,62875,4,1
P,2611,63000,710,44
P,2611,63250,15,0
P,2611,63500,14,2
P,2611,64000,516,3
P,2611,64375,2,2
